current[mA],power[mW],voltage[V],mpd_current[mA]
176,48.027,1.1378,2.301e-09
177,48.336,1.1390,-3.219e-10
178,48.488,1.1402,1.717e-09
179,48.743,1.1415,-1.061e-09
180,49.015,1.1427,-3.219e-10
181,49.234,1.1440,1.192e-09
182,49.488,1.1452,7.153e-11
183,49.737,1.1464,6.557e-10
184,49.955,1.1476,-2.027e-10
185,50.174,1.1488,1.037e-09
186,50.410,1.1501,5.722e-10
187,50.725,1.1513,2.861e-10
188,50.925,1.1525,5.722e-10
189,51.119,1.1537,-2.384e-11
190,51.356,1.1549,5.007e-10
191,51.647,1.1562,5.841e-10
192,51.853,1.1574,2.861e-10
193,52.065,1.1585,5.484e-10
194,52.265,1.1597,9.418e-10
195,52.562,1.1609,-3.099e-10
196,52.750,1.1621,1.073e-10
197,52.957,1.1632,1.192e-11
198,53.223,1.1645,1.013e-09
199,53.442,1.1656,7.629e-10
200,53.648,1.1668,4.292e-10
201,53.878,1.1680,2.158e-09
202,54.078,1.1691,5.96e-10
203,54.321,1.1703,-3.576e-11
204,54.527,1.1714,-1.323e-09
205,54.763,1.1726,1.061e-09
206,55.018,1.1737,1.299e-09
207,55.170,1.1748,3.457e-10
208,55.436,1.1760,-2.027e-10
209,55.618,1.1772,7.391e-10
210,55.855,1.1783,5.126e-10
211,56.037,1.1794,1.419e-09
212,56.291,1.1806,-9.418e-10
213,56.540,1.1817,7.987e-10
214,56.704,1.1828,3.338e-10
215,56.892,1.1839,5.603e-10
216,57.080,1.1850,9.894e-10
217,57.322,1.1862,3.099e-10
218,57.528,1.1873,-1.192e-11
219,57.716,1.1884,1.001e-09
220,57.916,1.1895,3.576e-10
221,58.153,1.1906,7.272e-10
222,58.371,1.1917,-7.629e-10
223,58.571,1.1928,7.272e-10
224,58.753,1.1939,3.219e-10
225,58.953,1.1950,-6.676e-10
226,59.165,1.1961,2.015e-09
227,59.365,1.1972,1.192e-10
228,59.590,1.1983,5.96e-11
229,59.802,1.1993,1.025e-09
230,59.929,1.2004,7.391e-10
231,60.105,1.2015,5.364e-10
232,60.348,1.2025,1.311e-09
233,60.517,1.2036,9.537e-10
234,60.742,1.2047,-4.649e-10
235,60.942,1.2057,4.649e-10
236,61.197,1.2068,9.418e-10
237,61.342,1.2079,8.941e-10
238,61.560,1.2089,1.645e-09
239,61.730,1.2100,6.199e-10
240,61.906,1.2110,1.574e-09
241,62.076,1.2121,-2.384e-11
242,62.300,1.2131,2.015e-09
243,62.470,1.2142,8.464e-10
244,62.615,1.2152,4.172e-10
245,62.840,1.2163,-3.934e-10
246,63.040,1.2173,1.252e-09
247,63.216,1.2183,1.109e-09
248,63.446,1.2193,-3.815e-10
249,63.531,1.2204,1.407e-09
250,63.749,1.2214,1.55e-10
251,63.943,1.2224,6.437e-10
252,64.119,1.2234,3.815e-10
253,64.313,1.2244,4.172e-10
254,64.440,1.2254,1.585e-09
255,64.659,1.2265,-5.96e-10
256,64.822,1.2275,1.132e-09
257,65.029,1.2285,1.204e-09
258,65.186,1.2295,1.419e-09
259,65.423,1.2305,1.931e-09
260,65.520,1.2315,1.109e-09
